LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,MEAN_INTENSITY_CH3,MEDIAN_INTENSITY_CH3,MIN_INTENSITY_CH3,MAX_INTENSITY_CH3,TOTAL_INTENSITY_CH3,STD_INTENSITY_CH3,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2,CONTRAST_CH3,SNR_CH3
ID1713634,1713634,105,0.49905961751937866,282.6466593363948,86.02289631977233,0.0,469.66842460632324,23,13.5,1,,8.201249132546842,5.0,2.0,27.0,11818.0,6.695543592131997,5.461485079805691,4.0,2.0,13.0,7870.0,2.5555104434026097,61.85565579458709,39.0,14.0,187.0,89134.0,45.15470303121265,0.510273374757315,0.8276972277866472,0.2584021753663949,0.877687255497977,0.45124048978844666,0.8518734757756904
ID1713664,1713664,1,0.2572116553783417,327.275079231615,113.18802147338464,0.0,469.66842460632324,23,13.5,1,,8.522553782095766,5.0,2.0,26.0,12281.0,6.692840131754509,4.122137404580153,4.0,1.0,7.0,5940.0,0.8805395350428714,56.86814712005552,39.0,14.0,157.0,81947.0,35.285098247001805,0.4907062222952444,0.8383373116201025,-0.29958475476868673,-4.0046790769985225,0.12253076596341564,0.3518476368471814
ID1713665,1713665,9,1.3536204099655151,358.9677252441627,113.83481016751827,0.0,469.66842460632324,23,13.5,1,,3.8674531575294933,4.0,2.0,6.0,5573.0,0.8155108969093383,42.99097848716169,45.0,7.0,80.0,61950.0,20.51244342399153,194.17002081887577,236.0,44.0,255.0,279799.0,72.33067076944559,0.06213533984962227,0.5548608825885649,0.7480570432620998,1.7937794532350995,0.6447231919663897,2.104602862604821
ID1713724,1713724,48,0.9790086150169373,595.0455986029364,158.4632300627385,0.0,469.66842460632324,23,13.5,1,,3.5385149201943094,3.0,2.0,7.0,5099.0,1.0814446427018827,21.515614156835532,14.0,4.0,67.0,31004.0,17.297677643606747,113.18043025676613,78.0,24.0,255.0,163093.0,80.18516370171149,0.14923421741244983,0.8497801799520678,0.6696500078900146,0.9977422844878424,0.5990114404280957,1.057525533586413
ID1713701,1713701,0,0.9403855204582214,401.65577905698206,132.59168229739342,0.0,469.66842460632324,23,13.5,1,,14.65232477446218,10.0,2.0,46.0,21114.0,11.680194975303909,8.92088827203331,7.0,2.0,22.0,12855.0,4.908820099166437,108.75156141568355,78.0,19.0,255.0,156711.0,77.32636938376359,0.6577820482976282,0.9954994491224776,0.4011870037339524,1.0406668846560185,0.5883414755961387,1.0418938292684865
ID1713759,1713759,13,0.5395906567573547,409.4172433865856,187.56872129875168,0.0,469.66842460632324,23,13.5,1,,11.996530187369881,8.0,2.0,33.0,17287.0,8.90064692760122,3.965995836224844,4.0,2.0,6.0,5715.0,0.6766614305908941,73.2144344205413,54.0,14.0,182.0,105502.0,45.08467912165747,0.592706690951737,1.0031551302750485,0.04244141808323359,0.47725342641361457,0.4531182564441573,1.0127641643331786
ID1713743,1713743,36,0.9209080338478088,635.1464976392213,173.3393700278119,0.0,469.66842460632324,23,13.5,1,,4.470506592643997,4.0,1.0,10.0,6442.0,1.6660408262861826,19.076335877862597,16.0,3.0,45.0,27489.0,11.963184354435894,110.5704371963914,93.0,24.0,255.0,159332.0,66.51835116793245,0.2671477881874042,1.1314240570749285,0.6498596673548704,1.25617671493389,0.6055622041911551,1.253889229490587
ID1713785,1713785,101,0.9495370984077454,544.5960804605135,212.7934803699631,0.0,469.66842460632324,23,13.5,1,,18.8147120055517,10.0,3.0,62.0,27112.0,17.74173375800453,3.9160305343511452,4.0,2.0,7.0,5643.0,0.7677708057604994,102.87369882026371,59.0,19.0,255.0,148241.0,82.12955979724819,0.7252695129808939,0.8916080625899333,0.05295611822033934,0.5130389541085685,0.5892178432604251,0.9288109211809249
ID1713788,1713788,22,1.0961297750473022,113.18802147338464,219.26136731129938,0.0,469.66842460632324,23,13.5,1,,3.0006939625260234,3.0,1.0,6.0,4324.0,0.7821796939560188,25.838306731436504,15.0,4.0,75.0,37233.0,21.86771030074978,123.58639833448994,83.0,29.0,255.0,178088.0,85.15722180753293,-0.0051761789043954795,-0.039921630030324735,0.7251931226923932,0.9933600546819769,0.6120843052130673,1.1020535068135706
ID1713782,1713782,23,0.7488031387329102,35.573378177349454,210.2063255934286,0.0,469.66842460632324,23,13.5,1,,2.30117973629424,2.0,1.0,4.0,3316.0,0.5172630928799749,18.005551700208187,17.0,4.0,37.0,25946.0,9.822025828689503,94.61415683553088,88.0,19.0,192.0,136339.0,48.58178579010806,0.00799439296128528,0.07056614945401948,0.6678350598732593,1.4680859169755092,0.6054335941947494,1.4688816763810428
ID1713769,1713769,91,0.5105447769165039,661.6648340986999,194.68339693422158,0.0,469.66842460632324,23,13.5,1,,2.9528105482303957,3.0,0.0,12.0,4255.0,3.0051796855687836,6.8396946564885495,4.0,0.0,34.0,9856.0,8.439736101458148,44.85079805690493,29.0,0.0,216.0,64630.0,54.57594683852023,0.3537520232197242,0.5135171454852541,0.5165961108561957,0.5521016396915646,0.5069429601537522,0.5529185675323897
ID1713817,1713817,25,0.8766188621520996,423.6465946575253,239.3118168294418,0.0,469.66842460632324,23,13.5,1,,18.954198473282442,14.0,2.0,57.0,27313.0,14.429930726214835,4.325468424705066,4.0,2.0,7.0,6233.0,0.7792247343840585,108.53712699514226,83.0,19.0,255.0,156402.0,71.62702519778802,0.6983697808812369,1.0802502073294908,0.061582685035107027,0.6440286775731411,0.5674962497999947,1.0972052781878927
ID1713853,1713853,37,0.9550557732582092,133.23847099152707,285.8806028070629,0.0,469.66842460632324,23,13.5,1,,13.048577376821651,9.0,2.0,36.0,18803.0,9.70747848824492,12.351145038167939,9.0,3.0,30.0,17798.0,7.49964446428992,117.65926439972242,83.0,19.0,255.0,169547.0,80.65889123520003,0.3848531044978692,0.7470987493166293,0.5181576145940808,1.1241947803436012,0.47191632582460846,0.9353749959949015
ID1713835,1713835,14,0.43365466594696045,42.68805381281935,260.00905504171783,0.0,469.66842460632324,23,13.5,1,,3.2220680083275504,3.0,1.0,6.0,4643.0,0.8743800332772245,10.596807772380291,9.0,2.0,23.0,15270.0,5.866379332200801,62.66620402498265,54.0,14.0,132.0,90302.0,32.38128364734804,0.15150915246605856,0.9696967527868783,0.523936362416246,1.2420715627437158,0.4729592285865018,1.242803024072295
ID1713838,1713838,72,0.6989790201187134,117.71554233232003,262.59620981825236,0.0,469.66842460632324,23,13.5,1,,15.458709229701595,7.0,2.0,55.0,22276.0,15.084479542065015,3.9576682859125607,4.0,2.0,6.0,5703.0,0.8597551999134635,89.27550312283137,49.0,14.0,255.0,128646.0,74.48128784979502,0.5030967534880149,0.6860210971557209,-0.10542592148003575,-1.0849898394326785,0.34540317086910777,0.6154446459818559
ID1713826,1713826,107,0.9991239309310913,563.3529525903887,250.95401332384708,0.0,469.66842460632324,23,13.5,1,,3.4170714781401803,3.0,2.0,6.0,4924.0,0.7455143832158833,21.158917418459403,15.0,4.0,56.0,30490.0,15.521146146985807,114.90770298403886,83.0,24.0,255.0,165582.0,77.56293468181944,0.08867106512523579,0.7466434805830767,0.6763858397255675,1.1000696276872322,0.600020673259884,1.1111316692708402
ID1713880,1713880,104,0.8781143426895142,620.9171463682815,316.27967143134333,0.0,469.66842460632324,23,13.5,1,,2.947258848022207,3.0,1.0,5.0,4247.0,0.5868889685650908,21.166551006245662,13.0,3.0,68.0,30501.0,18.323482727820537,108.63081193615545,73.0,19.0,255.0,156537.0,82.10458097226959,-0.1590913746096039,-1.900159934512443,0.6461661468856152,0.9068649251703595,0.4929645118207482,0.8737391656872775
ID1713870,1713870,102,0.011676040478050709,158.4632300627385,298.16958799560183,0.0,469.66842460632324,23,13.5,1,,4.560027758501041,3.0,2.0,13.0,6571.0,2.577824448661671,3.682165163081194,4.0,2.0,6.0,5306.0,0.6478766840242104,35.170020818875784,29.0,14.0,78.0,50680.0,13.809752615135187,0.05239032249187119,0.1761239308360827,-0.13112778084506885,-1.7154564994003405,-0.040537355569221396,-0.21520089141633175
ID1713856,1713856,103,1.3149689435958862,519.3713213893021,285.8806028070629,0.0,469.66842460632324,23,13.5,1,,35.12005551700208,36.0,4.0,72.0,50608.0,19.62885189366875,4.537126995142263,5.0,2.0,7.0,6538.0,0.8149061405394046,173.7085357390701,196.0,34.0,255.0,250314.0,79.49280883361257,0.7841209894693227,1.5727115201365351,0.10104924207236762,1.021950025560246,0.6748406849676485,1.7609663926887524
ID1713915,1713915,55,1.1360312700271606,640.3208071922902,348.6191061380247,0.0,469.66842460632324,23,13.5,1,,25.112421929215824,28.0,2.0,48.0,36187.0,13.546314270337206,10.4323386537127,10.0,3.0,22.0,15033.0,4.567218109857676,165.35947258848023,187.0,24.0,255.0,238283.0,80.44557249573153,0.6600631101350711,1.4742064635122494,0.37880105880773984,1.2550744722204532,0.5858118789059166,1.5186700723122262
ID1713912,1713912,17,0.46957772970199585,206.97238212276048,347.97231744389103,0.0,469.66842460632324,23,13.5,1,,3.5655794587092298,3.0,2.0,6.0,5138.0,0.9144111421625921,11.63497571131159,9.0,3.0,29.0,16766.0,6.605763330867779,69.49063150589868,59.0,19.0,167.0,100136.0,36.13285788745223,0.1083659167781263,0.7624794663053904,0.48500725017440555,1.1505145717153484,0.4180723457947698,1.133984176647544
ID1713918,1713918,106,0.06056886538863182,472.15574671754734,350.55947222042556,0.0,469.66842460632324,23,13.5,1,,3.8487161693268566,4.0,2.0,7.0,5546.0,1.093865509746044,3.981263011797363,4.0,2.0,6.0,5737.0,0.6511176829320084,33.149895905621094,34.0,19.0,54.0,47769.0,7.133821171226932,0.10177153899851234,0.6500050692899829,0.023037493350809964,0.2753816813062197,0.07197658259443795,0.6240162090839885
ID1713903,1713903,95,0.10525611788034439,534.2474613543754,335.03654356121854,0.0,469.66842460632324,23,13.5,1,,4.69882026370576,4.0,2.0,10.0,6771.0,1.7311059395433857,3.8431644691186677,4.0,2.0,6.0,5538.0,0.6659137258626151,36.707841776544065,34.0,14.0,68.0,52896.0,10.16024392027036,0.21951571291712468,0.9771773552868708,0.029260761959500396,0.32814154153987585,0.14950513427556145,0.9397880197226055
ID1713941,1713941,39,1.2327461242675781,173.98615872194551,383.5456956212405,0.0,469.66842460632324,23,13.5,1,,7.774462179042332,7.0,2.0,16.0,11203.0,3.4184649950457797,26.838306731436504,25.0,5.0,57.0,38674.0,14.386609453769674,157.34281748785565,157.0,34.0,255.0,226731.0,76.03937507122878,0.45692694139483425,1.4265211176062615,0.7127224062602905,1.5526018039154867,0.6709122544900472,1.661691734931881
ID1713926,1713926,,0.057231441140174866,480.5639997412845,358.3209365500291,0.0,469.66842460632324,23,13.5,1,,3.861207494795281,4.0,2.0,7.0,5564.0,1.1280026284688716,3.9687716863289384,4.0,2.0,6.0,5719.0,0.6538320406801813,33.149895905621094,34.0,19.0,54.0,47769.0,7.356668483064344,0.1046249262303649,0.6484303744362026,0.024631383320208863,0.29183747656997816,0.07474997572666388,0.6268080869206456
ID1713983,1713983,109,0.20075328648090363,481.8575771295517,409.4172433865856,0.0,469.66842460632324,23,13.5,1,,6.022206800832755,4.0,2.0,15.0,8678.0,3.4074356379318567,4.031922276197085,4.0,2.0,6.0,5810.0,0.6627654474995319,44.09646079111728,34.0,19.0,93.0,63543.0,18.115708192025984,0.29135472024674647,0.7975069996013642,0.03267223838097133,0.38494499335308285,0.20001397371944132,0.8114325931700216
ID1713991,1713991,86,1.3336378335952759,234.7842959705064,422.99980596339174,0.0,469.66842460632324,23,13.5,1,,3.056904927133935,3.0,1.0,5.0,4405.0,0.5635538251769223,56.32338653712699,50.0,6.0,140.0,81162.0,37.99876918578429,187.63983344899376,255.0,29.0,255.0,270389.0,79.14870881220247,0.030766731662522993,0.3238153979478346,0.7926053169306474,1.3107550110570205,0.6423313610882134,1.8544261399842938
ID1714040,1714040,87,0.025021294131875038,285.2338141129293,457.2796067524739,0.0,469.66842460632324,23,13.5,1,,4.5523941707147815,4.0,2.0,10.0,6560.0,1.5483625401154268,4.031922276197085,4.0,2.0,6.0,5810.0,0.6834001874282979,36.92019430950729,34.0,19.0,68.0,53202.0,9.353171711955753,0.06429947348484147,0.3552554652676858,-0.0244930616872828,-0.2962646038195981,0.02457798502204927,0.18938096335622095
ID1714018,1714018,58,0.19060006737709045,472.15574671754734,439.816312010866,0.0,469.66842460632324,23,13.5,1,,6.231089521165857,5.0,2.0,15.0,8979.0,3.3101325071508594,3.9111727966689798,4.0,2.0,6.0,5636.0,0.6360850954021786,44.54545454545455,39.0,19.0,93.0,64190.0,17.33464083063947,0.3142632977877174,0.9002432853267457,0.012874673878944974,0.1563155938217578,0.2063236948696483,0.8790301901537322
ID1714074,1714074,78,0.46343323588371277,571.1144169199922,501.90802664769416,0.0,469.66842460632324,23,13.5,1,,10.373351839000694,6.0,1.0,35.0,14948.0,9.021699793284606,3.8077723802914645,4.0,2.0,6.0,5487.0,0.7186759378947073,64.42123525329632,44.0,14.0,192.0,92831.0,46.374332206941276,0.48347694400329594,0.7494724963170197,0.04394637034627534,0.4460799396000383,0.37241325729816493,0.7539136438891586
ID1714071,1714071,75,1.3190721273422241,352.49983830282645,493.499773623957,0.0,469.66842460632324,23,13.5,1,,3.0083275503122833,3.0,2.0,5.0,4335.0,0.5122798100134283,44.308119361554475,42.0,7.0,97.0,63848.0,25.25953058588136,184.50659264399724,216.0,39.0,255.0,265874.0,74.95650677490164,0.008779409835564297,0.10221555488587493,0.76864533037699,1.524660954525304,0.6607012090920327,1.9586017817518155
ID1714068,1714068,53,0.1033901646733284,261.3026324299851,483.151154517819,0.0,469.66842460632324,23,13.5,1,,5.615544760582929,6.0,3.0,8.0,8092.0,1.0919566400385385,3.897293546148508,4.0,2.0,6.0,5616.0,0.6048412583468415,41.56419153365718,44.0,19.0,59.0,59894.0,6.6952674145382405,0.2231086849420666,1.876151572996491,0.016504538448653343,0.20924050882299516,0.15053057110298967,1.6244559969199688
ID1714057,1714057,29,0.6294494867324829,500.6144492594269,467.628225858612,0.0,469.66842460632324,23,13.5,1,,8.891047883414295,7.0,2.0,21.0,12812.0,5.467066456271497,9.08882720333102,7.0,3.0,20.0,13097.0,4.612379938062036,83.17418459403193,64.0,19.0,192.0,119854.0,49.297110009859836,0.49004671056870847,1.0697103233566971,0.39717314667679604,1.1203208421828148,0.48530705899201493,1.1025478606468408
ID1714054,1714054,108,1.1255050897598267,318.2200375137442,466.3346484703447,0.0,469.66842460632324,23,13.5,1,,15.13324080499653,11.0,2.0,40.0,21807.0,10.946537306554001,18.267175572519083,13.0,4.0,45.0,26323.0,11.983035966540507,140.86537126995142,113.0,29.0,255.0,202987.0,84.88129735280965,0.606290788341397,1.0436190018106906,0.606206287076277,1.1506775778151672,0.6025627326954682,1.2479852714914892
ID1714110,1714110,69,0.6907949447631836,291.7017010542655,543.3025030722463,0.0,469.66842460632324,23,13.5,1,,9.921582234559335,8.0,2.0,25.0,14297.0,6.160252226556598,11.649548924358085,8.0,3.0,36.0,16787.0,7.641172385268467,100.84524635669673,103.0,24.0,241.0,145318.0,49.12562192098235,0.39288011315513577,0.9085707391158693,0.4886258551357525,1.0008523045761613,0.47867941130141334,1.3290707118023877
ID1714103,1714103,10,1.0129292011260986,120.94948580298815,538.1281935191772,0.0,469.66842460632324,23,13.5,1,,3.1533657182512145,3.0,1.0,5.0,4544.0,0.7642653408968373,23.427480916030536,20.0,4.0,54.0,33759.0,15.02490228651265,125.23664122137404,108.0,19.0,255.0,180466.0,76.06318784653585,0.10020001818167612,0.751547310789778,0.671211697335442,1.2524834093840265,0.614212866205454,1.2529824535163527
ID1714095,1714095,46,1.3809268474578857,223.78888817023477,528.4263631071728,0.0,469.66842460632324,23,13.5,1,,2.8383067314365023,3.0,1.0,4.0,4090.0,0.5105317682632932,46.8001387925052,50.0,10.0,87.0,67439.0,21.14609301929614,201.30950728660653,255.0,54.0,255.0,290087.0,67.64177477174142,-0.01280337717760863,-0.14420736120653938,0.7446433688544425,1.8892466496942248,0.649844129545187,2.344474814924199
ID1714092,1714092,110,0.5483300089836121,661.6648340986999,521.311687471703,0.0,469.66842460632324,23,13.5,1,,5.313671061762665,3.0,0.0,33.0,7657.0,7.023087950550597,5.807078417765441,5.0,0.0,29.0,8368.0,6.4857947234352675,51.20194309507286,34.0,0.0,255.0,73782.0,64.11493712769628,0.5566214749797392,0.5410949677700143,0.4832179825765914,0.5833948525788568,0.560704812171229,0.5738134602120745
ID1714082,1714082,97,0.32887154817581177,542.008925683979,510.96306836556494,0.0,469.66842460632324,23,13.5,1,,8.952116585704372,7.0,2.0,22.0,12900.0,5.254343179985966,3.785565579458709,4.0,2.0,6.0,5455.0,0.6544398389572682,57.333102012491324,49.0,14.0,123.0,82617.0,27.012318576618487,0.39971385737904075,0.9730770570273979,0.03193581217730324,0.35802744699284367,0.2996025032458665,0.9786073449734891
ID1714081,1714081,98,0.3180973529815674,307.8714184076062,510.96306836556494,0.0,469.66842460632324,23,13.5,1,,8.1235253296322,6.0,2.0,21.0,11706.0,5.207634119153915,4.08674531575295,4.0,2.0,6.0,5889.0,0.6892814472790698,54.73768216516308,44.0,19.0,123.0,78877.0,27.169898118884703,0.4566971537461172,0.9781221734688849,0.011251294241515001,0.13193328376001728,0.3055191494775074,0.9429389578726048
ID1714086,1714086,88,0.567482054233551,176.57331349848005,516.1373779186339,0.0,469.66842460632324,23,13.5,1,,10.616932685634975,4.0,2.0,71.0,15299.0,14.515234976340615,3.7661346287300486,4.0,2.0,8.0,5427.0,0.8225077548950646,62.66620402498265,34.0,14.0,255.0,90302.0,65.3329317809514,0.5850832783393953,0.5399711921214239,0.02815389094301015,0.25076454676680765,0.418409692401611,0.5658890399935382
ID1714087,1714087,77,0.22299210727214813,260.00905504171783,516.7841666127675,0.0,469.66842460632324,23,13.5,1,,7.5544760582928525,5.0,2.0,21.0,10886.0,4.7955400018477885,3.9798750867453156,4.0,2.0,6.0,5735.0,0.6637521591906812,51.39208882720333,39.0,14.0,123.0,74056.0,24.835534994861582,0.38934943192154,0.8829271760315206,-0.11353223566534015,-1.5358532914767058,0.18238093360404672,0.6383733706276368
ID1714131,1714131,70,1.332393765449524,454.0456632818058,593.1052325205355,0.0,469.66842460632324,23,13.5,1,,42.064538514920194,29.0,3.0,136.0,60615.0,36.36954424452202,4.237335183900069,4.0,2.0,7.0,6106.0,0.9642323397059638,156.00763358778627,157.0,24.0,255.0,224807.0,92.2476020315814,0.8563959132593899,1.0671175144944718,0.10229950815782834,0.8156710594623066,0.7000626226929596,1.3928127411673228
ID1714128,1714128,33,0.9620305895805359,133.88525968566069,589.8712890498674,0.0,469.66842460632324,23,13.5,1,,6.6981263011797365,5.0,1.0,18.0,9652.0,4.297260508242838,17.36502428868841,12.0,3.0,50.0,25023.0,12.64263062750143,110.83206106870229,73.0,19.0,255.0,159709.0,78.51088635934263,0.4403577433566089,0.9530746353196032,0.6048694053288547,1.0353563738921325,0.5921993216214857,1.0501129055521128
ID1714129,1714129,85,0.18619613349437714,411.3576094689864,589.8712890498674,0.0,469.66842460632324,23,13.5,1,,6.507980569049272,6.0,2.0,12.0,9378.0,2.6468217607076356,3.7126995142262316,4.0,2.0,6.0,5350.0,0.6152334690596377,45.0353920888272,44.0,19.0,78.0,64896.0,14.028819419607567,0.37244886303306524,1.334510600284746,0.031555567934633655,0.36920129611306085,0.26252099395953243,1.3350214702216
ID1714122,1714122,99,1.0647914409637451,175.9265248043464,583.403402108531,0.0,469.66842460632324,23,13.5,1,,2.734906315058987,3.0,1.0,4.0,3941.0,0.5222375818643165,27.564191533657183,23.0,3.0,67.0,39720.0,20.204068489538344,135.6620402498265,118.0,19.0,255.0,195489.0,87.73083208504605,0.01734330581788077,0.17855362773111128,0.6936291660219333,1.1174946298798107,0.6172167216506979,1.180335724125183
ID1714123,1714123,28,0.9727066159248352,82.78895284910419,584.0501908026647,0.0,469.66842460632324,23,13.5,1,,17.585704371963914,10.0,2.0,56.0,25341.0,15.931094366531159,6.225537820957668,5.0,2.0,15.0,8971.0,3.182384261684938,107.10062456627342,68.0,14.0,255.0,154332.0,84.70340578157719,0.7320202621879797,0.9330701320011282,0.29793811105471313,0.8981033757514353,0.62844265284999,0.9759202068730329
ID1714120,1714120,3,0.5917661786079407,542.008925683979,578.2290925554621,0.0,469.66842460632324,23,13.5,1,,9.667591950034698,7.0,2.0,26.0,13931.0,6.597651967854549,6.944482997918112,6.0,2.0,15.0,10007.0,3.1910855258387705,76.41360166551006,59.0,19.0,196.0,110112.0,47.82373229288755,0.536154553891117,1.0228548084051121,0.3230898049134577,1.0628339085440508,0.487028209872688,1.046627421673394
ID1714126,1714126,6,1.0112453699111938,601.5134855442726,584.6969794967983,0.0,469.66842460632324,23,13.5,1,,8.956974323386538,8.0,1.0,22.0,12907.0,5.265805072460038,18.67383761276891,15.0,3.0,45.0,26909.0,11.997126498492648,127.72796668979875,108.0,24.0,255.0,184056.0,79.45954317791747,0.45579167748225147,1.065108143164689,0.5710524019932117,1.131544471292423,0.5589572473036397,1.1526947538317303
ID1714127,1714127,31,0.8115943670272827,350.55947222042556,587.2841342733328,0.0,469.66842460632324,23,13.5,1,,16.298403886190147,9.0,2.0,58.0,23486.0,14.851058845736931,4.20471894517696,4.0,2.0,7.0,6059.0,0.9039296583270918,94.65093684941013,59.0,19.0,255.0,136392.0,74.1159537352118,0.6929564748222553,0.8984167014290182,-0.003983323215263817,-0.037205853241040865,0.5193090025954294,0.8730175037806881
ID1714115,1714115,59,1.2250542640686035,359.61451393829634,551.0639674018498,0.0,469.66842460632324,23,13.5,1,,2.9687716863289384,3.0,2.0,5.0,4278.0,0.533329899653523,39.51977793199167,29.0,6.0,98.0,56948.0,27.86606964981659,162.36641221374046,157.0,39.0,255.0,233970.0,81.15451027357526,9.020897262699983E-4,0.010033882337783882,0.7539201423062992,1.2192262478843445,0.6328371493522759,1.5508243861018234
ID1714113,1714113,2,1.0622133016586304,620.9171463682815,543.9492917663799,0.0,469.66842460632324,23,13.5,1,,11.672449687716863,9.0,2.0,30.0,16820.0,8.090177354042526,14.911866759195004,11.0,3.0,35.0,21488.0,9.38726261271156,123.0208188757807,93.0,24.0,255.0,177273.0,81.43060003358028,0.6086707921337857,1.0918154846357255,0.5705998156659176,1.1542214140747915,0.6229381256347076,1.1597487772522619
ID1714118,1714118,81,0.309500128030777,301.40353146626995,573.054783002393,0.0,469.66842460632324,23,13.5,1,,9.406662040249827,7.0,2.0,24.0,13555.0,6.3161881989199475,3.9014573213046497,4.0,2.0,6.0,5622.0,0.677006759580391,60.15752949340735,49.0,14.0,137.0,86687.0,32.822705987422744,0.3508139627879673,0.7735560804838644,-0.004575702238334866,-0.05298017261800264,0.2489287866634575,0.7306056934259741
ID1714119,1714119,5,0.9265463948249817,48.50915206002199,578.2290925554621,0.0,469.66842460632324,23,13.5,1,,12.509368494101318,7.0,2.0,38.0,18026.0,10.838656497480082,8.441360166551005,6.0,2.0,22.0,12164.0,5.596830386110044,97.42539902845246,59.0,14.0,255.0,140390.0,80.02537891886551,0.6588406274956686,0.9167810709171678,0.48010795897953407,0.9784661193212412,0.6359096812302478,0.9464780878822846
ID1714116,1714116,82,0.9598972797393799,576.2887264730612,563.9997412845223,0.0,469.66842460632324,23,13.5,1,,10.217904233171408,8.0,2.0,24.0,14724.0,6.276144100590585,15.19292158223456,12.0,3.0,36.0,21893.0,9.345318487830435,119.47605829285219,98.0,19.0,255.0,172165.0,75.88541903574063,0.5010374656485062,1.0868699634209464,0.52941187193891,1.125502345019591,0.5539193481751832,1.1224593089775639
ID1714117,1714117,76,1.486236810684204,661.6648340986999,568.5272621434577,0.0,469.66842460632324,23,13.5,1,,42.204718945176964,30.0,0.0,125.0,60817.0,41.999012950630195,9.614850798056905,8.0,0.0,28.0,13855.0,8.894178893497086,136.48646773074253,167.0,0.0,255.0,196677.0,111.91562417645733,0.8981963802759084,0.951003431404788,0.6559122672804599,0.8563969551069742,0.7675323511325196,1.0591517478743018
ID1714160,1714160,20,1.1589908599853516,161.050384839273,645.4951167453593,0.0,469.66842460632324,23,13.5,1,,2.7591950034698125,3.0,1.0,4.0,3976.0,0.5673039714077586,38.27411519777932,24.0,5.0,126.0,55153.0,33.13384813165717,147.7591950034698,128.0,29.0,255.0,212921.0,86.87430031958944,-0.0242460252873351,-0.24171120945186664,0.7961670643665948,1.0240490457499183,0.6539062458996521,1.3449241454409202
ID1714158,1714158,18,0.48546746373176575,124.18342927365629,638.3804411098894,0.0,469.66842460632324,23,13.5,1,,11.78764746703678,8.0,2.0,38.0,16986.0,9.789344409899691,3.3782095766828593,3.0,1.0,6.0,4868.0,0.7504053444953014,69.25052047189452,49.0,9.0,201.0,99790.0,50.26695790497563,0.5987396730303253,0.901911262320885,-0.030417149821365674,-0.28245824584385715,0.4423018030437774,0.844953866783552
ID1714159,1714159,94,0.8310874700546265,573.7015716965267,638.3804411098894,0.0,469.66842460632324,23,13.5,1,,17.210964607911173,11.0,2.0,52.0,24801.0,15.238562804954789,3.599583622484386,4.0,2.0,6.0,5187.0,0.7536760605771982,96.82997918112422,64.0,14.0,255.0,139532.0,76.63974774200351,0.7043299344395265,0.9334986034008603,0.018707104394694484,0.17541017304624654,0.5725431323971382,0.92000759146994
ID1721352,1721352,109,0.21268577873706818,478.6236336588836,405.5365112217838,0.0,490.0887908935547,24,13.5,1,,6.248438584316447,5.0,2.0,16.0,9004.0,3.6449221706001387,4.132546842470506,4.0,2.0,7.0,5955.0,0.7069513739997184,45.71269951422623,39.0,19.0,103.0,65872.0,19.67946366137124,0.2808342392267129,0.7517446897425591,0.04166482417718969,0.4676272302248919,0.19919419156817494,0.7716862473160482
ID1721393,1721393,58,0.19654326140880585,472.802535411681,433.9952137636634,0.0,490.0887908935547,24,13.5,1,,6.411519777931992,5.0,2.0,15.0,9239.0,3.2735226493630907,3.967383761276891,4.0,2.0,6.0,5717.0,0.6569431718933033,45.716863289382374,39.0,19.0,93.0,65878.0,17.180586593878964,0.29576143170672703,0.8941124097349348,0.017660567975737625,0.2096081301412574,0.19898144721920313,0.8832193092718578
ID1721397,1721397,113,1.2858065366744995,235.43108466464005,435.9355798460643,0.0,490.0887908935547,24,13.5,1,,3.0916030534351147,3.0,2.0,5.0,4455.0,0.5880218704281057,62.20055517002082,28.0,6.0,235.0,89631.0,64.47384827046302,164.44829979181125,152.0,39.0,255.0,236970.0,81.30219861014398,0.03515055078684685,0.35706629811514756,0.8315066062996462,0.875987438115413,0.6328470553025296,1.5678710802480647
ID1721435,1721435,108,1.1255440711975098,318.86682620787786,471.5089580234137,0.0,490.0887908935547,24,13.5,1,,14.628036086051353,11.0,3.0,38.0,21079.0,10.519315149276961,18.52324774462179,13.0,4.0,44.0,26692.0,12.121419035939223,140.6523247744622,113.0,29.0,255.0,202680.0,85.16163070039204,0.5960116233859252,1.0385974018564885,0.6046251702843815,1.15161228317004,0.5984789331579764,1.2367299898090511
ID1721429,1721429,29,0.6461544632911682,500.6144492594269,466.98143716447834,0.0,490.0887908935547,24,13.5,1,,8.93060374739764,7.0,2.0,23.0,12869.0,5.463455635626418,9.401804302567662,8.0,3.0,21.0,13548.0,4.808582843671689,84.91256072172102,64.0,19.0,206.0,122359.0,50.27843986968791,0.4923702849277343,1.0785955811150412,0.41056945309689263,1.1381939157261074,0.49303626494773817,1.1153948855200733
